topic,correlation
-1,0.2689655537136834
0,-0.05383110722079952
1,0.0896762896863687
2,-0.24180399851647152
3,-0.23398397435487406
4,-0.10426970375602346
5,0.05804775578348868
6,0.007028317554571037
7,-0.02009548793451163
8,0.013779028101930128
9,0.03692370564080315
10,0.12211024673011503
11,0.08239390457787583
12,-0.10800922894157008
13,-0.1340705360725827
14,0.022971630482981224
15,-0.1715701341698606
16,-0.028695556887039175
17,0.13497185257643016
18,-0.062071749651293785
19,-0.09034143713784588
20,-0.25689654242626864
21,0.03736387297411088
22,0.03126798580669652
23,0.1110464811490003
24,-0.013244865434928864
25,-0.09804048099370541
26,0.02294998248765731
27,0.03619239534949616
28,0.05880550343772926
29,-0.07954248901173207
30,0.23976871958763
31,-0.04676162658231042
32,-0.10988118098935233
33,0.1618455167161129
34,-0.0918265781793391
35,-0.28784607554024794
36,-0.11286894543998578
37,-0.022165395011925177
38,0.381436260714612
39,0.010182196882907852
40,0.17711050146205726
41,0.03027697793020512
42,-0.07613949332266262
43,-0.22961547652886452
44,0.21600314166649165
45,0.07539220568693615
46,-0.003316138584722759
47,-0.18047309292558036
48,0.10932114946013204
49,-0.07002439683114736
50,0.15898555502111136
51,-0.05973759935279826
52,0.196825692035964
53,-0.04156857770112138
54,-0.0694553592310288
55,-0.1641405405865791
56,0.01773060923104735
57,-0.02607263590382252
58,-0.10985498870526415
59,-0.11199488362279658
60,-0.2357754291861808
61,0.22185622169964167
62,-0.08671988231434966
63,-0.19834370010828628
64,0.15880891099426667
65,-0.04331699303298827
66,-0.13404797988310005
67,-0.23056791445797484
68,-0.011809307641810722
69,-0.16282501372024452
70,-0.031456292108708095
71,-0.057185515785250496
72,-0.0387700613284664
73,-0.24020608391474396
74,-0.009799486812673614
75,-0.15391438781384442
76,-0.15874466489852723
77,-0.022720090587250268
78,-0.004924859135086909
79,-0.03744049977740786
80,-0.017878903037375014
81,0.14226804978795657
82,0.18005057700975874
83,0.2864628601448683
84,0.17629211759847968
85,-0.24146588859107943
86,0.13998677650844538
87,0.17742199545938928
88,0.003518417974545495
89,0.5216586117090742
90,0.15309646930782236
91,0.005258488079574183
92,0.04935230254323923
93,0.1805085606993181
94,-0.190535592262672
95,-0.1738020778035536
96,-0.07258361354479642
97,0.011910937271754697
98,0.17184520839889397
99,0.3426808922042824
100,0.12543558306637434
101,0.1958448706778641
102,-0.057374744594487936
103,0.2665790600105641
104,-0.037740572701200466
105,-0.0918112066707608
106,0.17678876010125472
107,-0.03803385801796067
108,0.07813737657560797
109,-0.5111137967754402
110,-0.07940843847700266
111,0.13480409933738766
112,0.16080221505835707
113,0.11661541455055026
114,-0.06826212677425117
115,-0.04204908510252894
116,-0.12247269619925735
117,-0.3605826560824914
118,-0.005254608546723585
119,-0.30368878247111836
120,0.19353616423553005
121,0.04893792502532013
122,-0.3613915791157874
123,0.22804341198071557
124,-0.06984061926175479
125,-0.14691285310673705
126,-0.16761893680238468
127,-0.04787682211025438
128,0.13771723889230628
129,0.10814222256348345
130,-0.4081820653328956
131,0.07497784969452094
132,-0.2974558751616213
133,0.14284442006135226
134,-0.022577363457885666
135,-0.16873456393367073
136,0.04195326471568743
137,-0.09888948557400523
138,0.10828048964835685
139,-0.017750042102638322
140,-0.1342702545618874
141,0.17112591833585739
142,0.13917914490177485
143,0.23414450956569038
144,-0.13648177219001514
145,0.18812787764858926
146,0.046934573753908186
147,-0.3365097797604175
148,0.3053091329417613
149,-0.06104380438354997
150,0.06556882011975644
151,-0.13756979428510807
152,0.06759623225926388
153,0.12967813131241496
154,0.18750765016593238
155,-0.4253830842718009
156,0.2243043140490243
