topic,correlation
-1,0.06703884988528429
0,0.36750730539423204
1,0.3768487106414424
2,0.08977483563560185
3,0.016004974411628035
4,-0.003063562530019163
5,-0.06067849550679478
6,0.06157288413190543
7,0.1542444592707299
8,-0.097328544038714
9,-0.06246778245297726
10,0.04332624238639649
11,0.23244134791215026
12,0.07339115855311618
13,0.07881596288533851
14,0.12563069519246398
15,-0.07905066656775464
16,0.05111618374007301
17,-0.028783026071834746
18,0.26621384581980195
19,0.2205714392989277
20,-0.07785949201472926
21,0.1017394575329818
22,0.11993324508214165
23,0.04099565271511642
24,-0.06809288428045521
25,0.029414370406527005
26,0.005868979079463861
27,0.0932538339302775
28,-0.014073963910356112
29,-0.05942404470816681
30,-0.0730879985369457
31,0.18354401503594556
32,-0.15778483235260277
33,-0.032892919532683106
34,0.029290570402817306
35,0.1022629787446485
36,0.018028624676758927
37,0.058577502392052096
38,0.16023325675410835
39,0.18639814950851652
40,-0.05749535841572564
41,0.051261738672478206
42,-0.06897808402101192
43,-0.009730663807636748
44,-0.06383542853325633
45,0.020932203023159054
46,0.13030500305559808
47,0.09779982210328021
48,-0.020841348386961743
49,-0.04937949681273159
50,-0.03725607780781989
51,0.09335535228097858
52,-0.1060660615794954
53,0.05364132865885544
54,0.1837849286543813
55,-0.037523821189858635
56,-0.0026578627024297892
57,-0.015094303886456946
58,-0.03423977305360065
59,-0.0028541993659260676
60,-0.10265844506763092
61,-0.0704619052670089
62,0.38295399965344257
63,0.030358446494101254
64,0.18851248340869534
65,-0.1491434963950031
66,-0.11625548012291084
67,0.006787310107142964
68,0.14412440825996933
69,-0.07661584781365974
70,0.004264820578651063
71,0.1288897713192701
72,0.0993533769157237
73,-0.008251532811153059
74,-0.03433543691169254
75,0.12425023225311403
76,0.030640194178086628
77,-0.057342448285797355
78,0.017504882083978414
79,-0.010623119546860583
80,-0.13940555674579655
81,0.08315834026418907
82,0.017128491119065583
83,0.278292675201791
84,-0.047032033228933914
85,0.020516891125808467
86,0.1380917091930375
87,-0.1048123170006743
88,0.006919377379324972
89,0.052045847798053865
90,0.28421162913642956
91,-0.020892333730683454
92,0.07618706131104114
93,-0.1633493235917483
94,0.06010243720749122
95,-0.01708986851960289
96,-0.01844352346727031
97,0.15259781272632703
98,0.14155262222146855
99,0.14556026725341886
100,0.15512397768225497
101,0.42167442366531926
102,-0.2131878620455147
103,-0.16903762224665725
104,-0.003306215713751826
105,0.0760442155078028
106,-0.12049502671970075
107,-0.16017276638095068
108,0.08111356491806858
109,0.21733255877343857
110,-0.1578119139180134
111,-0.13433381314149725
112,0.05004401974988726
113,0.08429522792933018
114,0.11642735514433954
115,0.19194312471808775
116,0.12442410902594313
117,-0.21651410902081747
118,0.12847812095799013
119,0.25632065981991803
120,0.19920976327733958
121,-0.057464683064106396
122,0.027815663958813325
123,-0.15248961092742283
124,-0.357141803678385
125,0.04355067140031882
126,0.059261570280403145
127,-0.041363011522045454
128,-0.18878577973104874
129,-0.15820577735431776
130,-0.23889959793471122
131,0.16270114236228223
132,-0.17757599435587715
133,-0.20841996827461384
134,0.040520738194323974
135,-0.012359826886160817
136,-0.05476940373484191
137,0.053794875838619256
138,-0.23669132789201888
139,0.08862850000077808
140,-0.02255143329043933
141,0.12750912352525917
142,0.1863737321595664
143,-0.07600044017914563
144,-0.2639163548257054
145,-0.12244681226364072
146,0.02878977568859366
147,0.19104109112766812
148,0.10689991729587568
149,-0.09348427407076469
150,0.00539291353740521
151,0.332264737936644
152,-0.04770684013519493
153,0.004790458208861126
154,0.03898023504953743
155,-0.29371858760461866
156,-0.07062153708648182
157,0.13463155228205714
158,-0.027601418171899806
159,0.06953356645031723
160,-0.11353289042778918
161,0.027375050028141962
162,-0.06746213333519815
163,0.15315161043869585
164,-0.13575751986962664
165,-0.13770323848380994
166,-0.04962313739541601
167,-0.040854786219759374
168,0.05535189247272909
169,0.139327152710994
170,-0.19641218143245817
171,-0.09982922977196175
172,-0.018810585052120576
173,-0.055513458378667696
174,-0.02372021077610581
175,0.11611835195659317
176,-0.1492355819813915
177,0.037836629400895105
178,-0.23494875155292855
179,-0.1458172675142262
180,-0.1293997676439438
181,0.04322739943304704
182,-0.011348614295867006
183,-0.15645400580033153
184,0.09403695426231319
185,-0.045927124807021276
186,-0.11175805212253392
187,-0.1544165015996146
188,-0.014199368066157386
189,-0.08503751305207084
190,0.35409496389223327
191,0.1165381601205583
192,-0.18867592480818757
193,-0.11696624271328378
194,0.026424177711951907
195,-0.09091439117901629
196,0.09524703641004363
197,-0.13268323234232715
198,0.3937458371318655
199,0.32216536655578343
200,-0.10470855729746127
201,0.16723593513577512
202,-0.2248362019244414
203,0.23464249117803673
204,0.17899752135360153
205,0.23105215066159854
206,-0.015448385691634524
207,0.1523843848115358
208,-0.12148258838923882
209,0.15815033360897648
210,0.009195074866234878
211,-0.1101802283463115
212,0.11537517277459496
213,0.042616451166224444
214,0.21957532636661928
215,-0.37073249510000267
216,0.10170188623612478
217,0.3524934720116238
218,-0.03918912981617939
219,-0.06037609860806262
220,-0.29509192770074977
221,-0.11869205192106656
222,0.0805613634295068
223,0.056785804885122956
224,0.1710870924936667
225,-0.30607968458743734
226,-0.2565604729624575
227,0.2742882595309638
228,-0.2569414826798776
229,-0.07418365279183596
230,0.24811314622338776
231,-0.1799855814732045
