topic,correlation
323,0.13758142796961315
324,0.41745378275017897
325,0.0607811107441217
326,-0.14468866433096286
327,0.5805703863279915
328,-0.3018128937087838
329,0.0799706777445759
330,-0.33351502683080275
331,-0.5675668303480099
332,-0.24170392080624484
333,0.28908216795784103
334,0.05874374982116244
335,0.2531947824454484
336,0.013165026883771695
337,0.09283033110128497
338,-0.10863592870758597
339,0.05414884131075473
340,-0.15315228932404382
341,0.18284123961629187
342,-0.17748636854911573
343,-0.29663983213417994
344,0.09930583797629469
345,0.2142179382914843
346,-0.23075026427876746
347,-0.43124659728816583
348,-0.020955390889727078
349,0.3290620106659847
350,-0.1338858401549043
351,0.16460307914570452
352,0.09864606503481399
353,0.24101059277159348
354,0.5707776101453242
355,-0.7478788033012175
356,-0.14572818385951963
357,0.22071310125791116
358,-0.09304905284083352
359,0.27725403279485666
360,-0.4430454887472424
361,-0.5665065731577605
362,-0.06277738600459215
363,-0.20185040630727755
364,-0.41272705790183
365,-0.1403611948064759
366,0.526870150431826
367,0.5632445205591113
368,-0.26139007109431384
369,-0.1503188630852953
370,0.21923721437026458
371,-0.6921006607034101
372,0.06571086430396259
373,-0.09935964605974455
374,0.14723134908078855
375,0.14294274060886875
376,0.19719388654524925
377,-0.2660946468075572
378,-0.13452984495520837
379,0.009869851051563643
380,-0.34474817865903895
381,0.0308420407131421
382,-0.30051456073266847
383,-0.1958967508659955
384,-0.1615257355051337
385,0.07931940084916717
386,0.10539750356255564
387,0.15240266712913542
388,-0.41537429029070794
389,-0.05895611156934046
390,-0.17818524446711945
391,-0.7021441910341539
392,-0.2696439820348979
393,-0.1970954147443678
394,-0.03217239845628873
395,-0.14264042637160784
396,-0.10608870155979794
397,-0.12267502799477496
398,-0.2025432117784582
399,0.024181182172324255
400,0.13004966008608304
401,0.0841577609206545
402,0.14487379096583206
403,-0.32084548252455053
404,-0.006423420382761986
405,-0.005451966556853756
406,0.2894250052405029
407,-0.14208147299548723
408,0.48455542696644643
409,-0.40372455366510956
410,0.07801870587249163
411,0.18167689498168618
412,-0.23699881653031082
413,-0.03802360587409001
414,-0.119632899958838
415,0.034152668677483775
416,-0.23180350275029704
417,-0.06739894627960544
418,0.12011035671050478
419,-0.2809818285978413
420,-0.017039841051848862
421,-0.17486673650721346
422,-0.5864217135247783
423,0.09527697722854707
424,0.18415815628556184
425,-0.028872668273392434
426,0.054636795273621225
427,0.1335674981983141
428,-0.14100423906010418
429,-0.09225947551469552
430,0.10199799779007049
431,-0.00592929811669682
432,-0.1543921317163457
433,-0.2439235876601943
434,0.2994056821532206
435,0.1538425019839516
436,-0.2555236505651032
437,0.26690401392701196
438,0.5983838262815485
439,0.3004875738380544
440,-0.5350439784743825
441,-0.08649925719629435
442,0.024886657877515168
443,0.2846078443336926
444,0.20449570470466907
445,-0.44386712892412267
446,-0.04667457321186915
447,-0.5400896894817401
448,-0.0167507716853172
449,0.30740654174962445
450,-0.17156670033544993
451,0.6830029590912272
452,0.4694440430567136
453,-0.5435118334880843
454,-0.35437733616712114
455,-0.2987753774933843
456,-0.2674345971017095
457,-0.5178898079335471
458,-0.10201463263424225
459,-0.29284176294207476
460,0.5270488671191347
461,-0.46513818081914254
462,-0.17241893104636502
463,0.2914054849548544
464,-0.2467893662543851
465,0.017818640490938696
466,0.17482336009436591
467,-0.7774360612503743
468,0.11941843896850886
469,0.13596568306980175
470,0.2191638588061487
471,0.44545249527223346
472,-0.08006214932980824
473,-0.04996225113574762
474,-0.16231419839517916
475,0.05732898513885328
476,0.276031990591943
477,-0.20546107420068138
478,-0.05537016995641979
479,-0.20389922534076368
480,0.17864879044059204
481,-0.15860454501157253
482,0.2849771747195619
483,0.3663300491087724
484,0.19631865285509342
485,0.28362053317758057
486,0.8520520272629537
487,0.13976043970186786
488,0.32006287936208333
489,0.14564213143315557
490,-0.5077624649133582
491,0.4021744176021506
492,0.2369077981264252
493,0.4288543756407151
494,-0.22833257827607753
495,0.32684733813064387
496,0.04509772312464414
497,0.07377710717622027
498,0.023229131431165326
499,-0.0871303525778572
500,0.12851575799231238
501,0.29213078550827914
502,0.054443560233530156
503,0.5761045881648834
504,-0.4228360912779255
505,-0.009014683497992986
506,-0.42017944112795985
507,-0.23699182916119366
508,0.09973638604953454
509,0.36874310060885096
510,0.09734002763696524
511,-0.16926630896523778
512,-0.2201347338313153
513,0.0834986377816369
514,-0.25543186637420406
515,0.11719856383240244
516,-0.2937152045431433
517,0.03371725164852467
518,-0.35681677099838505
519,0.08115492618270936
520,-0.7433805225202815
521,0.029448062519878547
522,0.15023107336492908
523,0.023020819269866228
524,-0.028927155584867904
525,-0.40788117122745005
