topic,correlation
-1,-0.09755083824246365
0,-0.1445699983826414
1,0.04543447826202706
2,-0.08475637968734699
3,0.16507768025441621
4,-0.014807868147020047
5,-0.02349614560335844
6,0.006178176883672463
7,0.04284667628420294
8,0.08669064236171549
9,0.020684770297255347
10,-0.14241064871214976
11,0.140464781943285
12,-0.06976360099409458
13,0.11917396919897784
14,0.020066556864748415
15,-0.10602228268772829
16,-0.01578454520023459
17,0.03981861264882919
18,-0.0009293159132533195
19,0.2059425095377027
20,-0.08848429288014699
21,0.0037022010905389522
22,-0.11520244576645625
23,-0.0374374291816533
24,-0.09600422886489964
25,-0.034268966955696804
26,-0.058078892915565575
27,-0.02260817339303525
28,0.06139441061645163
29,-0.031073028353705203
30,0.14601057099598555
31,0.10244585713122722
32,0.2013819846914629
33,-0.2586019121609318
34,0.27390828499511194
35,0.13971310765683395
36,-0.22678917502919255
37,0.08108794412879397
38,-0.23021253023029725
39,-0.04565425578048156
40,-0.11336565747551883
41,-0.010902670887366656
42,0.1838152554333297
43,-0.1420571158426286
44,0.09274014586828025
45,0.08997964862573278
46,0.20396304258095554
47,0.02431919203804897
48,0.19114679589782899
49,-0.06104074332869564
50,0.128119307067884
51,0.18563147830685184
52,-0.013459528646888786
53,-0.12828584513391036
54,0.03484782967582569
55,-0.05286338645411299
56,-0.004538899410498043
57,0.1951732947344169
58,-0.006470997185619632
59,-0.02874236045797155
60,0.0006656693395937831
61,0.12499512043311473
62,0.09304746152068516
63,-0.10229523980542769
64,0.015034708609553435
65,-0.19162673528308155
66,-0.18637500893958667
67,0.08588237683888965
68,-0.02499361888087593
69,0.10866745744817592
70,0.03560229840151564
71,0.19732856320992234
72,-0.08525402193030777
73,0.06846553412082176
74,0.007434157783192971
75,-0.20265293838610277
76,0.044666093477148866
77,-0.1499111746041465
78,0.07524705360850661
79,-0.4579935138038871
80,-0.15465830889966073
81,-0.14499086495328153
82,0.12169473930711967
83,-0.17624328405440232
84,0.32849378558492265
85,-0.04325382340689478
86,0.08773098066529468
87,0.19958152551560096
88,-0.032376212813637374
89,-0.17943691809428985
90,-0.16509015506588565
91,-0.09601334914630938
92,-0.06405296083063025
93,-0.008508585685978865
94,-0.05854087496537641
95,0.10943992298868208
96,-0.15618328879745164
97,-0.053685220471603796
98,-0.038908243929824206
99,0.025805242787045157
100,-0.05854203385721235
101,0.09088900931462196
102,0.10186537640640105
103,-0.026054535194865183
104,-0.085493843591275
105,-0.11618730391128411
106,0.1377024712862518
107,-0.4720606159516094
108,-0.006139790739834995
109,0.07661252817558335
110,0.09836541230729781
111,0.33844155446714896
112,-0.0886216022518703
113,-0.1108049001817625
114,-0.11932018059881888
115,0.017730732705901506
116,0.24438229572927714
117,-0.2095397626614212
118,-0.06762494997353873
119,0.14454158503691147
120,-0.08120905078862564
121,0.14270608906106239
122,0.047932798881890025
123,0.06285761986189023
124,-0.384177460378258
125,-0.053367745647306654
126,0.12387116833782476
127,0.04561504731030661
128,-0.2908694894023776
129,0.056322876991845676
130,-0.3127606560452646
131,0.0895985958708225
132,-0.23489996667561872
133,-0.23457400383101942
134,0.1409914746479684
135,0.044277687911683364
136,-0.007730121411547158
137,0.24495509471828383
138,0.09243671270044732
139,-0.16953388270333208
140,0.33399398109125084
141,0.006417084297603115
142,0.108188574269126
143,-0.031699779396616876
144,0.21413337324191467
145,-0.02306141368724632
146,-0.013727879202030835
147,-0.23783225084212384
148,0.10893880517017361
149,0.017949990933115025
150,0.09941062906282577
151,0.3559612417929056
152,-0.06279963866746906
153,0.06099596904319102
154,-0.11037468965389786
155,0.2502350696811691
156,-0.1647761406444296
157,-0.01620761668971439
158,0.057084155219362435
159,0.12605349750716024
160,-0.010797776029274175
161,-0.1484768699252969
162,-0.24794041939554884
163,0.08108588727583489
164,0.2724106315628819
165,-0.2870113940248109
166,0.527860162585053
167,-0.022732310101743505
168,0.18631843855102317
169,-0.3313242327971936
170,0.012267397339080121
171,0.10478288503894802
172,-0.059324431268370684
173,-0.03418656574378777
174,0.3441197900255702
175,0.3516297799300983
176,-0.1740782995848105
177,-0.07395992400859074
178,0.09400169618036307
179,0.3340303058398948
180,-0.1525553280094115
181,-0.0799192775452059
182,0.2622386251200037
183,0.1671948220278412
184,0.12279291154906267
185,0.12476928666600541
186,0.09822301617233282
187,-0.15631229305716648
188,0.28528434107772366
189,-0.024141305066981006
190,0.3459820522825298
191,-0.31576422518389835
192,-0.10280129613493896
193,0.1739125318024028
194,0.0991354403865647
195,-0.16686444881664544
196,-0.09469360331212325
197,0.10346086472815302
198,0.1510626942130682
199,-0.1807950554946953
200,-0.003035239070660328
201,-0.25627820346962554
202,-0.08189835192490412
203,-0.047201739715559264
204,0.14464399540938322
205,-0.0580290096396646
206,-0.18619441375338627
207,-0.114004803959564
208,-0.08652473989234176
209,-0.39467383771291226
210,0.23261737569881064
211,0.04238906959977174
212,-0.009294720340936374
213,-0.39975581346943767
214,-0.283215017643061
215,-0.41691204930796805
216,-0.428272055560308
217,0.04555001590340322
218,-0.10342352805234996
219,0.22266404919380176
220,-0.209642969818996
221,0.3621547584670035
222,-0.6327986192876002
223,0.18228438504492817
224,-0.032088014583439094
225,0.0999646034769911
226,0.07407234781554665
227,-0.15892890431129417
228,-0.1760645522397018
229,0.648861710735094
230,0.3466527806544717
231,0.20202285896417152
232,-0.23730633574427895
233,-0.1563702164850782
234,-0.07190320798071388
235,0.24863062629729937
236,0.01407370531654037
237,-0.20896522837995046
238,-0.11202182800180391
239,-0.4603047777763325
240,0.2086424519481006
241,-0.03059087430856482
