topic,correlation
-1,-0.07079359734180352
0,0.1244786112217858
1,0.008455580549542124
2,0.018224501960098234
3,-0.032711576173256846
4,-0.07849563222089984
5,-0.017300991070738018
6,0.06784158346617881
7,-0.005407827874044305
8,-0.09271653679846777
9,0.006804734409222121
10,-0.0680593558283255
11,0.04222903695236738
12,0.09072883440144794
13,0.1107300743511437
14,0.12313579228108433
15,-0.007911833847581717
16,-0.03353967225751015
17,0.07766557512007786
18,0.022526844715144777
19,-0.10482474057535332
20,-0.1493929848299255
21,-0.14212446930944983
22,-0.005273921152022749
23,-0.015691942121014282
24,-0.2471181301231667
25,-0.03196463596628585
26,-0.10997014148684883
27,-0.02552376238909984
28,0.02165295364245477
29,0.05894766222351867
30,0.33915230482457936
31,0.10395713412630424
32,-0.16640168160626384
33,0.26621225291535694
34,0.06057703919609614
35,-0.08184277950935183
36,-0.252536294223274
37,-0.06939779429013182
38,-0.08600294114054345
39,-0.07170304439172061
40,-0.15805700336271256
41,-0.12551484489225131
42,0.0729397881212694
43,0.1437934920758367
44,0.09331783705488718
45,-0.03644704935505357
46,0.25706589728671186
47,-0.06288634228923583
48,0.0576146681899578
49,0.06842780978502279
50,0.11215128488546222
51,-0.16289906803700363
52,-0.05152925595728409
53,-0.055309880996249644
54,0.11525921675508939
55,0.015324601072596573
56,0.0028805732664352653
57,0.19166431020698657
58,-0.09976964357609655
59,0.1566415075828361
60,-0.06400018587367388
61,-0.23669810736393346
62,0.33338809009738224
63,0.26317313148556515
64,-0.08888014113747598
65,0.15450023237175275
66,0.1474655403062857
67,0.07938348672629375
68,0.10795396413061084
69,0.09528099274172132
70,0.14587244293953877
71,0.24185878971223196
72,0.0657175213500976
73,-0.013181959718574556
74,0.11799366664231752
75,0.17693618361384802
76,0.18163320656275564
77,-0.03752376963167368
78,0.011994440312641614
79,-0.03637991766569633
80,0.17945329749504757
81,0.10657774956841204
82,-0.002631697306137817
83,-0.39862721456420525
84,0.1731942052044388
85,-0.13005021691935884
86,-0.10394315164772158
87,-0.014409857659633781
88,-0.0056697349087890475
89,0.24001272241301502
90,-0.08717437361084567
91,0.012377925580338513
92,-0.01966646146516762
93,-0.2301826227365031
94,-0.019796177906998547
95,-0.031096402438771435
96,0.04763618297169857
97,-0.04982523122808244
98,0.29992130052340976
99,0.26976343020927696
100,-0.21629577052241042
101,-0.07942135448338591
102,0.020664841552381883
103,-0.01054159746257184
104,0.27364249357828085
105,0.03644079689994162
106,-0.03987565790562049
107,0.20564885731898522
108,-0.03392282951439658
109,0.40968060300992304
110,-0.22820533461256054
111,0.10495189871420317
112,-0.2190682821741892
113,0.09738384413295847
114,-0.07429301627611072
115,0.13009036839196167
116,-0.028356245405652968
117,-0.2161321781933345
118,-0.14524642367206314
119,-0.06993640894396705
120,-0.10976132116979226
121,0.12596977274311202
122,0.06398694806290722
123,-0.08445921037390651
124,0.007004782421635188
125,-0.06232930326128943
126,-0.2055568210170273
127,0.054744173718907246
128,0.24764266363389592
129,-0.06893621333164407
130,0.3710367386323336
131,-0.26126417863460144
132,-0.2747424645721286
133,0.029911103137897032
134,0.09294075506802717
135,0.16604821093312358
136,0.21470063569195047
137,0.07190830568103705
138,-0.20698590162152514
139,-0.3031793670130827
140,0.00204850694752091
141,0.27329810950763134
142,0.03934292432416378
143,-0.17003071492238608
144,0.07149307231970888
145,-0.13171070475288663
146,0.23010096719297507
147,0.3286934571055804
148,-0.3102734505641238
149,-0.06989202290213874
150,-0.04551181582698792
151,-0.24088533764566286
152,-0.30883452471273276
153,0.1094344066727263
154,-0.11538925057315164
155,0.33089974756278745
156,0.1835514767016498
157,0.11874029144831232
158,-0.12161340595721133
159,0.09868780017703009
160,-0.02167996220881055
161,0.004476820091514022
162,0.09515616081693583
163,0.006173927031244197
164,0.002549338548646632
165,-0.3186814979129578
166,-0.13187330968280994
167,0.16479449699968954
168,-0.06253684515730437
169,-0.2883382316077739
170,0.17668120923611688
171,-0.09564586873370907
172,0.20572938523471132
173,-0.06227611711656268
174,0.10136707997711736
175,0.260120431038644
176,-0.08006067621279277
177,0.16916108023032025
178,-0.08993680318212731
179,0.12476315614791092
180,-0.13860632568957296
181,0.14367187633961875
182,0.28453478494810536
183,-0.1022039414299065
184,0.0040488870185101215
185,0.11326036873240976
186,0.33805383368823333
187,0.08283079369732257
188,0.30034985466264735
189,-0.18877984277117132
190,-0.2860642571509431
191,0.09344718538820503
192,-0.23269590197370474
193,-0.0204366712029148
194,-0.291628380495487
195,-0.0013892707554790684
196,-0.16943730798154796
197,0.1021531882793055
198,-0.5646438699041003
199,0.045930659694155294
200,-0.12223236943413947
201,-0.05322692956002363
202,0.2789316028486078
203,0.0675993099485075
204,-0.07693276965798944
205,0.46846547333476307
206,-0.269877065747372
207,0.04663942009718839
208,-0.07503275710384252
209,0.10515023184404182
210,0.05645309730749428
211,0.07576750402837971
212,-0.20861367412910625
213,0.1722525078215601
214,-0.23629566553628514
215,-0.41669253379105925
216,-0.23598279673878492
217,0.021190765342614323
218,0.34806677778287803
219,0.14439020582463777
220,-0.38995642967513583
221,-0.16543463083555737
222,-0.11922394901362483
223,-0.2760970714091025
224,0.213910350248341
225,0.07178947452304776
226,0.4072262953649539
227,-0.07989832634969983
228,-0.12724123122892664
229,-0.22310853019702298
230,-0.2711486663770576
231,-0.20439701614841915
232,-0.06140989789818469
233,-0.08023452167807818
234,-0.07632520052101313
235,0.3237219723197706
236,-0.08476127825933209
237,0.09039062913642254
238,-0.2693151334295413
239,-0.3054391914570186
240,0.39318662626077183
241,-0.1179150970623074
242,0.08668939742069527
243,-0.08800787270719826
244,-0.1612062937644419
245,-0.15698231439969187
246,0.5539636279567414
247,0.07990646330844794
248,0.128864886685523
249,-0.08425761872578237
250,-0.29598517495009463
251,0.06676206698829658
252,-0.17185891308200435
253,-0.14536361536037795
254,0.0009815360923075122
255,0.2927021680796639
256,0.18092701827646893
257,-0.48013858450063746
258,0.24314458373503847
259,0.01593902968666242
260,-0.03125054566800602
261,0.0128384811774721
262,0.06562477507764543
263,0.6078994147593471
264,0.504367731816763
265,0.23970975582711293
266,0.12655287671959745
267,-0.0841463809717715
268,-0.028889923530886843
269,0.12636478473389454
270,0.43987322281437563
271,0.04505898721384213
272,0.02516931716046959
273,-0.3275337026842701
274,0.10649576635249199
275,-0.3633639628040428
276,0.20221321815441975
277,0.14116127333151451
278,0.02562625268463583
279,0.1342259665592959
280,0.2756007463701303
281,-0.12272044944226115
282,0.3393221056783635
283,0.2383035782696672
284,0.4341726924180015
285,0.10064112855572473
286,0.21462224505690872
287,0.2051946005108216
288,-0.13036143352044183
289,-0.14893561507528896
290,0.4425780508794435
291,-0.14521369634079312
292,-0.3106527039095486
293,-0.3249723841868047
294,0.15086939517464693
295,0.011842869499647548
296,0.3138510367488528
297,-0.41597591846853227
298,0.5744765318287732
299,0.16346140674180892
300,0.008514703733537242
301,-0.15462659086960495
302,-0.39818335460242915
303,-0.007977856196243744
304,0.259440902259855
305,-0.04838152473202052
306,0.18606275489390317
307,0.0498153914731915
308,-0.1398098258250627
309,0.2603614700570796
310,0.2672007956357965
311,-0.22690873199458075
312,-0.18928003083641334
313,0.24322521631051622
314,0.02416298177859889
315,-0.29353457201876754
316,-0.18560682346954663
317,-0.31804912097148585
318,0.05335753610775415
319,0.043101786369808805
320,-0.2440399114835977
321,0.2808221660372007
322,0.03165361584433325
323,0.025112190788816935
324,0.22386384533076015
325,-0.25046235264270883
326,0.1889012132485461
327,-0.38886012346558435
328,-0.0506035589465057
329,0.08074566586402669
330,0.013419122468661506
331,-0.22113056293574687
332,-0.31104582985716517
333,-0.1637706219112416
334,-0.7266376608671681
335,-0.055246953387845826
336,-0.07516580606220634
337,0.04001713809486528
338,0.1042299828589808
339,-0.2303086558124424
340,-0.017047089716806064
341,-0.16724788834331022
342,-0.2219535895156005
343,-0.09594110815184183
344,-0.10812698818202592
345,-0.4379588583281558
346,0.20281139851993196
347,-0.09622381935157266
348,-0.15892450214745923
349,-0.46501161652999784
350,-0.6810451052179828
351,0.023951582527018966
352,0.3856093973825792
353,0.22675799034807123
354,0.633616391916323
355,0.08202489872287089
356,0.05263732823480743
357,0.3352977032115541
358,0.30671985877689073
359,0.10055795332316354
360,-0.05410832024945492
361,0.3190304912434373
362,-0.23946312028224231
363,0.0994002450928078
364,-0.08389221384834959
365,-0.05170609303979745
366,0.23663000962659814
367,0.05558891278454523
368,-0.3062861870761749
369,0.10185531385720993
370,0.3523948320427628
371,-0.0637663765890108
372,0.11638118539599732
373,0.5052595633536551
374,0.2202097522878389
375,0.15540887584085908
376,-0.198537320134685
377,0.38654798003300184
378,0.2751992251905411
379,0.04959116780228992
380,-0.05533782502716936
381,0.044804980490945556
382,-0.045005868959662056
383,-0.16984679563561714
384,-0.05107350874062867
385,-0.037889291645435155
386,0.16307578308267842
387,-0.24112292950186162
388,0.549679993755856
389,0.2907754336579285
390,0.08086653466031152
391,0.19899885465160622
392,-0.4436730123088057
393,-0.11368599997255133
394,-0.04182991635859129
395,0.20739121864053403
396,-0.01843701255952173
397,0.5990734862468698
398,-0.31769194991882554
399,0.37718708390206834
400,-0.40360678958335716
401,-0.6194619054516963
402,-0.3667318956889757
403,0.39197810751979234
404,-0.8844044194618729
405,-0.1387998073315554
406,0.5334603559432363
